drug1_id,drug2_id,prr_mean,prr_max,prr_min,prr_std,prr_count,report_freq_mean,has_interaction,severity,drug1_encoded,drug2_encoded,severity_encoded
709271,28908,6.781173956521739,40.0,0.243902,8.376011915822806,115,0.016053515304347826,1,high,943,458,3
709271,7258,5.622283195767196,50.0,0.526316,5.576998447014815,189,0.01648714380952381,1,high,943,965,3
709271,8356,10.166666428571428,30.0,3.33333,8.81699049863353,14,0.10714288571428572,1,high,943,1064,3
712566,6468,5.089743846153846,10.0,1.66667,2.698263994242528,13,0.08717951538461538,1,high,945,865,3
714438,3500,7.40065724137931,20.0,1.66667,4.716741664848049,29,0.11637931034482758,1,high,946,563,3
714438,84857,9.212383333333333,50.0,1.66667,9.05608403942022,33,0.08402203333333333,1,high,946,1073,3
7145,281,7.334904438775511,60.0,0.294118,8.77769204183904,196,0.021045898979591835,1,high,947,440,3
71535,1901,20.55595816,140.0,0.555556,31.12329368959552,75,0.10558550800000001,1,high,948,266,3
71535,20352,24.023510381818184,160.0,0.769231,39.60929102905049,55,0.1658181818181818,1,high,948,301,3
71535,8588,17.096383555555555,90.0,1.11111,18.490794126714803,45,0.11428570444444446,1,high,948,1080,3
719872,10582,7.055223546391752,30.0,0.357143,7.0219004074100315,97,0.02800689175257732,1,high,949,37,3
719872,281,7.789148074074075,100.0,0.31746,10.117992621517544,270,0.017619353518518517,1,high,949,440,3
719872,40254,9.190097393617021,60.0,0.25,12.905708078817113,94,0.02653009680851064,1,high,949,645,3
720825,357977,8.441609714285715,30.0,1.11111,6.241568668586394,35,0.08253970857142856,1,high,950,578,3
7213,11258,6.312537379746836,20.0,0.833333,4.089381361980899,79,0.04520796962025316,1,high,951,90,3
7213,1202,5.984683384896468,60.0,0.144928,5.610883348330691,821,0.0081931796954933,1,high,951,119,3
7213,4053,7.274661830769231,85.0,0.416667,7.01220558195063,325,0.020502004615384616,1,high,951,646,3
7213,6960,7.086864118457301,45.0,0.294118,6.7479897586340645,363,0.015249905950413223,1,high,951,924,3
7213,732,9.4333905625,50.0,0.5,7.970725042433795,112,0.03936686964285714,1,high,951,977,3
7213,7688,6.244165771186441,50.0,0.454545,6.389068188619508,354,0.014804723926553671,1,high,951,1008,3
72143,38400,7.512345555555555,20.0,2.0,3.8486112567485677,27,0.08831908888888888,1,high,952,620,3
72236,25480,10.238095,30.0,2.5,6.971640115669419,28,0.12987006785714286,1,high,954,395,3
7226,4337,5.9027730206185565,30.0,0.384615,5.053749667481986,194,0.023126203608247423,1,high,956,689,3
7226,4917,7.201353559322034,30.0,0.263158,5.223691046860438,177,0.031199935028248586,1,high,956,737,3
7226,495881,7.847429851851852,60.0,0.526316,9.057540047904851,54,0.05973713333333333,1,high,956,741,3
723,19478,9.541125454545455,30.0,1.66667,6.836418582931458,33,0.07912459999999999,1,high,957,279,3
723,2578,8.888501707317072,20.0,1.0,5.994291661990557,41,0.06968636341463415,1,high,957,401,3
723,32624,7.413169222222223,40.0,0.588235,6.325434865002751,144,0.03472219722222222,1,high,957,515,3
723,519,6.979498188638799,60.0,0.211864,7.694989215525773,933,0.0074147909967845664,1,high,957,752,3
72302,11295,6.6222555319148935,20.0,1.42857,4.1585156618421095,47,0.08409315531914893,1,high,958,92,3
72302,2473,5.666666571428571,10.0,1.66667,3.041649954292361,35,0.08571429428571428,1,high,958,379,3
72302,42347,4.816927144615385,53.3333,0.224719,5.388363567356866,650,0.007595287846153846,1,medium,958,671,2
7233,733,7.8202253731343285,20.0,1.0,5.3294881451691,67,0.0597015223880597,1,high,959,978,3
7236,10582,7.287909228070175,30.0,0.833333,6.707004133577882,57,0.04867007543859649,1,high,960,37,3
7236,149,6.944444666666667,20.0,1.66667,4.560730602035265,15,0.11515148,1,high,960,207,3
7242,11202,8.3577199,20.0,0.909091,4.368922396509442,90,0.05555552888888889,1,high,961,84,3
7242,8640,9.263694773584906,50.0,0.740741,7.193229118216267,212,0.034353843396226415,1,high,961,1089,3
7258,1895,5.341086178333334,50.0,0.166667,5.946662491873092,1200,0.004578495408333333,1,high,965,263,3
7258,274332,7.362607049180328,30.0,1.11111,5.036678990414664,61,0.06333828524590164,1,high,965,428,3
7258,281,6.948824407407407,70.0,0.434783,7.420272629543783,540,0.012099315629629629,1,high,965,440,3
7258,9947,6.82471219047619,30.0,0.37037,5.126926489310876,189,0.025308658201058203,1,high,965,1139,3
72625,139953,7.995590370370371,40.0,1.42857,6.946130838594086,54,0.07602339999999999,1,high,967,187,3
72625,1606853,6.47827771875,40.0,0.833333,5.084070537484912,160,0.030514677500000004,1,high,967,226,3
72625,31748,7.254565978723405,40.0,0.909091,6.52876030263916,47,0.05167173617021276,1,high,967,499,3
72625,461016,5.1344895150537635,110.0,0.222222,6.392543732298688,930,0.005951145344086022,1,high,967,715,3
72625,475342,8.327960185185185,30.0,1.42857,7.17781237741235,54,0.05844907407407408,1,high,967,720,3
72625,59943,10.192708125,40.0,2.0,7.7936090697436144,32,0.14375000000000002,1,high,967,813,3
72625,623033,7.560204136734694,60.0,0.344828,7.8372370338800925,490,0.015862139020408162,1,high,967,845,3
72625,82122,10.101736313541666,100.0,0.3125,11.637416922237566,960,0.011311169499999999,1,high,967,1049,3
72625,83008,8.605402876712327,20.0,1.11111,5.517736209171415,73,0.06416725753424657,1,high,967,1053,3
72625,8640,5.844562592631033,70.0,0.141844,6.895644640948279,1927,0.0034815942345614945,1,high,967,1089,3
72625,9863,5.721711921874999,35.0,0.422535,4.867906112617842,384,0.013338006770833334,1,high,967,1133,3
7299,232158,8.053819375,20.0,1.66667,5.116274843764958,48,0.09244791666666667,1,high,971,351,3
73032,21212,14.444444444444445,30.0,1.66667,10.960788634947887,9,0.11904766666666666,1,high,972,314,3
73032,2191,16.244505384615387,140.0,1.42857,26.741988549492014,26,0.10384615384615385,1,high,972,331,3
73044,139953,7.21532,30.0,2.5,6.356898087523076,23,0.11036786086956522,1,high,973,187,3
73044,36387,8.124999807692308,20.0,2.0,3.939199890697169,52,0.10256414038461538,1,high,973,594,3
73044,38252,9.6133332,30.0,1.66667,6.205344350131265,25,0.07999998,1,high,973,617,3
73044,6915,8.002715385093168,70.0,0.384615,9.038169256279456,161,0.030604165217391305,1,high,973,917,3
73056,1304974,6.24999875,10.0,3.33333,3.1810463612440367,8,0.1,1,high,974,146,3
73056,8328,7.77929262,20.0,0.909091,4.521253569460842,50,0.059090886,1,high,974,1056,3
7315,319864,7.7721862625,40.0,0.277778,7.111217663785981,160,0.029366430625000002,1,high,975,501,3
7315,321988,18.360214516129034,100.0,2.5,26.777965851932546,31,0.17473114516129032,1,high,975,506,3
73178,2002,17.29166625,50.0,3.33333,17.501417555965443,8,0.2,1,high,976,293,3
73494,10572,7.232701491803279,40.0,0.909091,5.844924127996794,61,0.05844621639344262,1,high,980,36,3
73494,11248,5.423597139917696,30.0,0.333333,4.483704105106177,243,0.017031340987654322,1,high,980,86,3
73494,2598,6.310060256360078,70.0,0.32967,6.777252903558763,511,0.011356978277886497,1,high,980,408,3
73645,24909,7.856226538461538,30.0,1.42857,6.796426244260401,26,0.07013573076923077,1,high,981,380,3
73645,24942,11.738093181818181,30.0,3.33333,7.872194297459638,22,0.1704546409090909,1,high,981,382,3
73645,31748,10.106266317880795,150.0,0.263158,16.90209410444095,151,0.03186489139072848,1,high,981,499,3
73645,31994,6.993843638297872,20.0,0.909091,4.105588378845667,47,0.060556519148936165,1,high,981,502,3
73645,39993,6.110427767295597,50.0,0.188679,6.421386837778207,1113,0.006040035283018868,1,high,981,638,3
73645,484348,7.159069288461538,30.0,0.588235,5.4317168519024355,104,0.036896226923076925,1,high,981,731,3
73645,83395,6.946969545454545,20.0,2.0,4.209584301660379,22,0.10330576818181819,1,high,981,1060,3
7393,2447,7.454745885714286,70.0,0.666667,9.102124721938461,70,0.033004951428571426,1,high,984,375,3
7393,253182,7.701656544444445,70.0,0.434783,7.438679954538716,270,0.02494681333333333,1,high,984,391,3
7393,3322,5.9567179624217115,50.0,0.111111,5.963192484006335,479,0.011949234175365345,1,high,984,528,3
7393,33747,10.0,30.0,1.66667,7.316785668943332,12,0.128787825,1,high,984,538,3
7393,70618,8.126037052083333,35.0,0.833333,5.618562208994551,96,0.063368071875,1,high,984,941,3
7396,11253,11.206349047619048,30.0,2.5,7.264239982167373,21,0.0880952380952381,1,high,985,88,3
7396,6406,11.089743076923078,30.0,2.5,9.594707560767016,13,0.13846153846153847,1,high,985,859,3
7417,8691,7.233669231884058,70.0,0.5,12.09685385551818,69,0.044622457971014495,1,high,988,1091,3
7440,253337,6.9487169230769235,20.0,2.0,6.3458889983586815,13,0.09615386923076923,1,high,990,392,3
7440,6585,9.565283870967741,40.0,1.42857,8.93561853585103,31,0.07400377419354838,1,high,990,875,3
7440,69120,7.496591987179488,40.0,0.526316,6.804371045857245,78,0.03962703333333333,1,high,990,916,3
7440,7804,6.389554611842105,60.0,0.4,6.766656587047114,152,0.022274419078947366,1,high,990,1015,3
7441,703,7.484126666666667,20.0,1.42857,4.940500420671207,15,0.08888888,1,high,991,937,3
7454,11002,9.777950217391304,30.0,1.0,7.697161000302643,46,0.0833333956521739,1,high,992,71,3
7454,2193,9.349016096938776,50.0,0.833333,7.775233920720145,196,0.03642857142857143,1,high,992,332,3
7454,235496,8.701201351351353,30.0,1.11111,7.594290057418198,37,0.08903024324324324,1,high,992,359,3
7454,237159,10.425325783333333,70.0,0.769231,10.816428067137402,120,0.06060602833333333,1,high,992,367,3
7454,461016,8.07709434437086,30.0,0.555556,5.619015240050403,151,0.040219638410596024,1,high,992,715,3
7454,6581,9.522795981132075,40.0,0.909091,7.853915664947014,159,0.0461215786163522,1,high,992,873,3
7454,6932,9.81205659574468,50.0,1.0,9.564592133307933,47,0.07092192127659575,1,high,992,923,3
74667,5521,6.080952,10.0,1.42857,3.057127316536409,30,0.07999996000000001,1,high,993,772,3
74667,86009,13.857600961538461,30.0,1.42857,7.259675543066447,52,0.1903846153846154,1,high,993,1083,3
746741,8782,9.289215294117648,50.0,1.25,11.681319762465906,17,0.09803918235294118,1,high,994,1102,3
7512,1605101,13.097812933333332,50.0,0.909091,11.308139752170915,45,0.09074073333333332,1,high,996,225,3
7512,29046,12.259440275862069,245.0,0.322581,21.536358347444967,290,0.04146623082758621,1,high,996,459,3
7512,3322,10.05075306722689,50.0,0.454545,8.99176244083364,119,0.04106544537815126,1,high,996,528,3
7512,7597,10.999368691666666,55.0,0.625,9.236559503406072,120,0.049593459166666666,1,high,996,1003,3
7512,8308,9.741680594202899,50.0,0.909091,8.511414447677442,69,0.05900623913043478,1,high,996,1054,3
7514,1347,6.901494117647059,40.0,1.11111,6.7533805089918495,34,0.06501548235294118,1,high,997,158,3
7514,20610,6.530787757961783,50.0,0.5,6.149025050198283,157,0.028247050955414015,1,high,997,307,3
7514,26225,8.924536176470589,200.0,0.185185,20.48587190837739,187,0.021936835935828874,1,high,997,412,3
7514,3109,18.1971428,140.0,1.0,33.21005089949734,25,0.08000002,1,high,997,490,3
7514,36437,6.925321360189574,80.0,0.454545,10.2446248246194,211,0.020015229573459716,1,high,997,598,3
7514,37801,8.602813181818181,30.0,1.42857,7.687499084607542,22,0.11983467272727273,1,high,997,613,3
7514,5640,6.210066588235294,90.0,0.238095,8.315072909619277,374,0.014561706310160428,1,high,997,779,3
7514,8703,11.833332142857143,30.0,3.33333,6.367031629384908,28,0.14285729642857145,1,high,997,1093,3
7517,187832,6.943877142857143,15.0,1.0,3.768001842939961,28,0.051948025,1,high,998,257,3
7517,20610,8.284313529411763,40.0,2.5,8.74737383209022,17,0.09803915882352941,1,high,998,307,3
7517,3322,9.19047619047619,25.0,1.66667,6.052566929359829,42,0.07268167619047619,1,high,998,528,3
7517,3443,9.173076538461538,30.0,2.0,7.286590922378415,26,0.07264961538461538,1,high,998,558,3
7517,8134,7.355072173913044,20.0,2.5,4.895706661944596,23,0.09420291304347826,1,high,998,1040,3
7517,8339,8.939393636363636,20.0,3.33333,4.550502658437357,11,0.11818181818181818,1,high,998,1059,3
7531,10572,8.764583,30.0,2.0,6.3763412959109615,40,0.10357147,1,high,1000,36,3
7531,1886,7.199789819148936,30.0,0.434783,5.737277523952404,94,0.0330969085106383,1,high,1000,258,3
7531,42331,8.126377672413794,30.0,1.42857,5.054741602972547,116,0.06501437672413793,1,high,1000,670,3
75917,203219,6.911764411764706,20.0,1.66667,3.678639127296934,34,0.08039213529411764,1,high,1002,299,3
75917,6835,8.083333,20.0,2.5,5.152759400985607,10,0.11000000000000001,1,high,1002,904,3
7597,19860,9.96139914516129,50.0,0.769231,8.186797442009981,186,0.04838709677419355,1,high,1003,290,3
7597,25789,8.179864551724139,40.0,0.625,7.182100623327235,203,0.02900928325123153,1,high,1003,403,3
7597,4845,8.441015574074074,30.0,0.833333,6.248669542549195,162,0.04200538641975309,1,high,1003,732,3
7597,68091,9.639355735294117,30.0,1.11111,5.600273364927321,68,0.09466911764705882,1,high,1003,896,3
7617,21949,9.604962394366197,30.0,1.66667,6.054403976569326,71,0.09859154929577464,1,high,1004,334,3
7623,38413,8.343793939393938,20.0,1.25,5.896564828356602,33,0.10722606666666666,1,high,1005,622,3
7646,141366,6.456979552631579,30.0,0.555556,4.807430241125279,76,0.03602755263157895,1,high,1006,190,3
7646,1439816,6.999999333333333,10.0,1.66667,3.4040132243793537,15,0.10666666666666667,1,high,1006,201,3
7646,3041,7.773980360861759,130.0,0.126582,11.557087718896602,557,0.008704068222621184,1,high,1006,479,3
7646,7398,6.50512772972973,50.0,0.526316,8.018442841625426,37,0.04380245405405405,1,high,1006,986,3
7646,8375,5.2685127276422765,40.0,0.136986,5.914536455702037,492,0.005580039756097561,1,high,1006,1067,3
7676,4603,10.156198615384616,60.0,1.0,10.54587049529813,65,0.08097164923076923,1,high,1007,713,3
7688,10763,6.833333333333333,20.0,1.66667,4.525237808361383,21,0.11688307619047619,1,high,1008,51,3
7688,2670,6.96336984375,30.0,1.0,4.924562067365795,64,0.053240710937500005,1,high,1008,420,3
7688,4179,9.973639285714286,20.0,1.42857,6.049623325557782,28,0.08035714285714286,1,high,1008,666,3
7688,719872,8.416666428571428,20.0,1.66667,6.003115434050257,14,0.0879120857142857,1,high,1008,949,3
7715,88249,8.936089514084506,50.0,0.625,6.527018693224436,142,0.05133432957746479,1,high,1010,1108,3
77492,1242999,6.936656314814814,20.0,0.909091,4.598436739689581,54,0.05283225925925926,1,high,1011,130,3
77492,1256,5.761312810572687,40.0,0.27027,4.932483928217079,227,0.01847524845814978,1,high,1011,134,3
77492,25037,9.689582386138614,40.0,0.909091,7.531179608191564,101,0.07380737821782178,1,high,1011,385,3
77492,3002,6.468210671428571,40.0,0.192308,5.267304458684756,280,0.014695189249999999,1,high,1011,471,3
77492,42331,6.57265046875,30.0,0.47619,5.747065237183551,160,0.026616395625,1,high,1011,670,3
77492,637366,7.319444166666667,10.0,2.0,3.4174676161462507,12,0.10000000000000002,1,high,1011,854,3
77655,18993,15.165593426666668,70.0,0.769231,13.29835272176883,225,0.06521963955555556,1,high,1012,265,3
77655,194881,7.135713228070176,60.0,0.769231,9.09265947520284,57,0.050505012280701755,1,high,1012,281,3
77655,2356,9.904511033898304,40.0,0.909091,7.2945801067524805,118,0.07050847457627119,1,high,1012,360,3
77655,321208,8.061747051020408,30.0,0.588235,6.215922550476516,98,0.041383240816326536,1,high,1012,504,3
77655,4462,8.233333,20.0,2.0,4.988800131390278,30,0.12000000000000001,1,high,1012,701,3
77655,8328,9.819010141843972,50.0,1.0,8.280519768611663,141,0.05740248226950355,1,high,1012,1056,3
77655,8787,8.511573271551724,80.0,0.394737,9.58949480248175,464,0.016815845969827586,1,high,1012,1104,3
7781,232158,7.493721075630252,30.0,0.666667,5.03958525964165,119,0.036227804201680675,1,high,1014,351,3
7781,6851,5.686251415094339,40.0,0.285714,5.676782172758457,265,0.01473955328301887,1,high,1014,910,3
7781,90176,8.921503954545454,50.0,0.909091,9.473255538395486,66,0.0714285696969697,1,high,1014,1115,3
7781,9863,6.066125294117647,20.0,0.555556,4.410853172001934,102,0.0364145568627451,1,high,1014,1133,3
7781,9899,6.251674693333333,20.0,0.666667,4.224171543292028,75,0.03625,1,high,1014,1135,3
7804,1244014,5.267007459558823,80.0,0.204082,6.088357859557667,544,0.009589458639705882,1,high,1015,132,3
7804,15996,6.203057382889201,50.0,0.185185,6.518345542735289,1426,0.005184765018934081,1,high,1015,223,3
7804,19257,8.992421150442478,30.0,1.11111,6.192507438701159,113,0.05854323982300885,1,high,1015,274,3
7804,28908,6.70144143739566,90.0,0.1,10.449547228717707,599,0.007062328697829716,1,high,1015,458,3
7804,3109,6.458781153191489,60.0,0.5,6.425476905415071,235,0.018231116255319146,1,high,1015,490,3
7804,328134,5.510461054455446,90.0,0.224719,8.961864392885824,202,0.015029335841584158,1,high,1015,520,3
7804,354770,5.940993769784172,45.0,0.232558,5.611962681297203,417,0.01286041247002398,1,high,1015,570,3
7804,3616,9.464933469387756,40.0,2.0,6.39211831277404,98,0.08163258979591836,1,high,1015,589,3
7804,4077,7.5385792682926835,30.0,1.25,4.7072083020312325,123,0.04250871463414634,1,high,1015,648,3
7804,4094,7.837718947368422,20.0,2.0,3.882951302441739,38,0.10765548157894739,1,high,1015,653,3
7804,6915,6.624886837275308,300.0,0.111111,9.65570395484109,2114,0.0036779430794701986,1,high,1015,917,3
7804,7646,5.6403653820224715,120.0,0.123457,6.928155860958481,3115,0.0023523262176565005,1,high,1015,1006,3
7804,8183,7.395522253731343,70.0,0.25,8.749894987725982,804,0.008876635597014926,1,high,1015,1045,3
7806,83008,8.26923,20.0,2.5,4.792712561439851,13,0.1076923076923077,1,high,1016,1053,3
7806,8787,6.257606369318182,20.0,0.714286,4.624550863279705,176,0.025072130113636362,1,high,1016,1104,3
7812,11253,7.398285824175824,30.0,0.625,6.297864978080723,91,0.04828503296703297,1,high,1017,88,3
7814,59078,8.003122295081967,30.0,2.0,4.9550829213015835,61,0.09250587213114754,1,high,1018,798,3
7814,8640,7.181948454022988,60.0,0.714286,6.514522589452943,174,0.0287356408045977,1,high,1018,1089,3
7821,3640,17.5,40.0,10.0,15.0,4,0.145833225,1,high,1019,596,3
7833,4127,7.953007368421052,50.0,1.25,10.739189666374502,19,0.07602342105263157,1,high,1021,662,3
78484,281,9.62938639473684,30.0,0.833333,6.6846813708733706,38,0.05476526052631579,1,high,1022,440,3
787390,281,6.5572912500000005,10.0,1.25,3.6725611515723378,16,0.0833333,1,high,1023,440,3
787390,342369,5.907489583333334,20.0,1.0,3.7447393325508007,48,0.06901041666666667,1,high,1023,553,3
787390,4018,7.534391111111112,20.0,1.42857,4.780423801221726,27,0.10437708518518518,1,high,1023,643,3
7880,6470,9.69382711111111,50.0,2.0,9.964179934260345,45,0.10123461777777777,1,high,1024,866,3
78904,10582,6.984126,10.0,1.42857,3.431106943854792,15,0.0833333,1,high,1025,37,3
7895,36676,24.646097634920633,200.0,0.909091,43.90093927544771,63,0.14285713015873014,1,high,1027,603,3
7895,82122,12.846847567567567,60.0,2.0,11.723037441730895,37,0.17936111081081083,1,high,1027,1049,3
797195,9997,6.0187210161290325,20.0,0.625,3.8903267373256583,62,0.04354837096774194,1,high,1029,1142,3
7980,2670,9.231682133333333,66.6667,0.555556,11.709167025637504,45,0.051111111111111114,1,high,1030,420,3
7980,4511,6.870364847826087,30.0,0.714286,5.34483371781227,46,0.051529756521739134,1,high,1030,711,3
7984,1369713,6.67328,20.0,1.25,4.5745871637766395,21,0.07738095238095238,1,high,1031,176,3
7984,358258,11.408482213675214,40.0,0.714286,7.967934781648724,117,0.05811964358974359,1,high,1031,581,3
7984,40254,7.742414936708862,30.0,1.11111,5.17817533669002,79,0.04860759493670886,1,high,1031,645,3
7984,435,11.282247302180686,50.0,0.27027,9.653173776130428,321,0.03412842211838006,1,high,1031,690,3
7984,6218,8.333332692307692,30.0,1.25,6.621556211848425,26,0.09728505769230769,1,high,1031,844,3
7984,703,9.275776032258063,40.0,0.909091,7.795572484150481,93,0.06317206559139785,1,high,1031,937,3
7994,119771,9.892857142857142,20.0,2.0,4.8847235382036125,28,0.09438775,1,high,1032,118,3
7994,4337,9.072727626086957,40.0,0.666667,6.772328776916738,115,0.052445652173913046,1,high,1032,689,3
7994,435,7.328060411392404,30.0,0.869565,5.9017520803499215,158,0.0282034417721519,1,high,1032,690,3
7994,51428,8.520530869565217,20.0,1.11111,5.587809465236832,46,0.07246380434782608,1,high,1032,750,3
7994,6387,7.222221428571428,10.0,3.33333,3.042904162267168,21,0.08163265714285714,1,high,1032,856,3
7994,68099,8.54166625,20.0,2.5,4.004925842457696,32,0.10511362187500001,1,high,1032,898,3
7994,82122,8.794201333333332,100.0,0.27027,11.1318742283951,141,0.031055219858156027,1,high,1032,1049,3
8001,324072,10.271062307692308,20.0,2.85714,4.97641408544706,13,0.16153846153846155,1,high,1033,508,3
8013,11246,6.793911643678162,30.0,0.588235,6.2325163409013475,87,0.042044786206896556,1,high,1034,85,3
8013,3322,7.450256107438017,30.0,0.625,5.300483533604064,121,0.043509983471074376,1,high,1034,528,3
8013,6676,8.598016166666667,30.0,1.42857,5.523951719596597,60,0.09555551833333334,1,high,1034,879,3
8013,69120,5.828034177304965,30.0,0.5,4.613367093940776,141,0.023425731914893617,1,high,1034,916,3
8013,6915,8.148976725663717,60.0,1.11111,7.48795778457132,113,0.044508087610619466,1,high,1034,917,3
8091,6918,6.713505896296296,40.0,0.47619,6.073162954181099,135,0.022013551851851852,1,high,1036,919,3
8120,3361,9.483065542168674,40.0,1.11111,7.681291294926168,166,0.05035525180722891,1,high,1037,532,3
8120,3638,14.840578840579711,40.0,1.66667,9.212072776265577,69,0.14803308405797103,1,high,1037,593,3
8134,6468,7.567569394736842,40.0,0.833333,5.791259178484165,76,0.05578947368421053,1,high,1040,865,3
8134,73032,11.666666153846155,50.0,1.66667,12.963624643165675,13,0.09615384615384616,1,high,1040,972,3
8150,1749,8.533441525,40.0,0.909091,6.940373007046797,40,0.0666666125,1,high,1041,240,3
8150,60548,7.463053844827586,30.0,0.833333,5.244517101889466,58,0.06810344827586207,1,high,1041,821,3
8163,108118,7.6911108,20.0,1.0,4.08867991518665,75,0.064561408,1,high,1042,57,3
8163,11170,11.167724222222223,70.0,1.0,12.750641227230515,90,0.06984129333333333,1,high,1042,82,3
8163,1244014,7.252975625,20.0,1.42857,4.017184301698454,32,0.104166703125,1,high,1042,132,3
8163,298665,8.818181818181818,20.0,1.66667,6.422812790469326,11,0.06951868181818183,1,high,1042,465,3
816346,7646,8.465495008356546,210.0,0.294118,16.373772494382944,359,0.01774183320334262,1,high,1043,1006,3
8183,10432,9.194220641025641,50.0,0.238095,9.020233516089629,234,0.03063601324786325,1,high,1045,25,3
8183,25480,5.861542161527166,210.0,0.175439,8.928145809302974,1362,0.004588672393538913,1,high,1045,395,3
8183,318341,7.162733170731707,20.0,1.25,5.252433619796371,41,0.054409,1,high,1045,500,3
8183,4452,10.370769433962264,50.0,1.0,10.508585932436283,53,0.06168361132075472,1,high,1045,699,3
8183,598,8.4375,20.0,2.5,5.966798016644151,8,0.0749999875,1,high,1045,811,3
8183,6582,6.814066725085911,70.0,0.3125,7.544517094849545,291,0.014653430240549829,1,high,1045,874,3
8183,83008,7.484660961538461,20.0,1.25,3.813443233922597,52,0.07805427884615385,1,high,1045,1053,3
819300,9899,6.6844244,20.0,0.714286,4.70958917439423,40,0.032857125,1,high,1046,1135,3
8196,274783,6.647618333333333,20.0,1.0,4.90595155945629,30,0.052173939999999995,1,high,1047,429,3
8196,29170,12.12121181818182,40.0,1.66667,10.123137353609936,33,0.06526809696969697,1,high,1047,460,3
82003,1364347,6.47027957480315,20.0,0.769231,4.551279287428914,127,0.031341644881889764,1,high,1048,172,3
82003,318341,6.939340965517242,140.0,0.113636,11.313045600158308,232,0.015860157844827586,1,high,1048,500,3
82003,495881,8.458173424603174,60.0,0.181818,9.558225288929357,252,0.023653902936507938,1,high,1048,741,3
82122,37925,10.587099448598131,60.0,0.769231,9.078727271189292,107,0.08037383177570093,1,high,1049,615,3
82122,6926,10.138504576271187,80.0,1.42857,9.54001705192169,118,0.0624697313559322,1,high,1049,921,3
8263,6918,8.42625625,20.0,1.0,6.209627188015196,24,0.10576918750000001,1,high,1050,919,3
828529,26225,8.58570417721519,70.0,0.434783,9.03040035791411,237,0.02921128016877637,1,high,1052,412,3
828529,8640,9.536657685567011,90.0,0.416667,12.114413427633975,194,0.02865174536082474,1,high,1052,1089,3
8332,77492,9.819047428571428,40.0,1.66667,8.387702306098229,35,0.09523811142857143,1,high,1057,1011,3
83367,3109,5.462277909090909,30.0,0.344828,4.852800304854321,253,0.014211813043478261,1,high,1058,490,3
83367,357977,5.228220940345369,50.0,0.11236,5.948264441965955,637,0.007087200376766091,1,high,1058,578,3
83367,8640,4.975469996367239,110.0,0.116959,5.903859126402081,3028,0.0019659975554821665,1,medium,1058,1089,2
8339,1998,9.987361933962264,40.0,0.588235,7.330100353035211,106,0.04911211981132075,1,high,1059,292,3
8339,2599,7.473515245967742,40.0,0.238095,6.414121842278199,248,0.02503749758064516,1,high,1059,409,3
8339,28894,9.772727272727273,20.0,1.66667,7.208125248354237,11,0.11570243636363636,1,high,1059,456,3
8339,325887,10.159990588235294,130.0,0.166667,15.212145316422282,357,0.013117699607843139,1,high,1059,513,3
8339,495881,7.15,10.0,1.66667,3.090212714342527,20,0.092307685,1,high,1059,741,3
8339,83367,6.464524372294372,110.0,0.169492,8.202783631951462,462,0.011043879437229438,1,high,1059,1058,3
8339,9949,7.696078235294117,20.0,1.66667,4.502405073976068,17,0.07058824705882352,1,high,1059,1140,3
83515,17128,5.4890339824561405,20.0,0.666667,3.8007600247900726,57,0.04731523157894737,1,high,1062,236,3
8375,6135,9.75444888888889,30.0,1.42857,9.302623416058434,18,0.1111111111111111,1,high,1067,830,3
83818,3407,6.796495338251986,200.0,0.215054,10.827403157879687,881,0.006765782440408626,1,high,1068,548,3
83818,6448,8.814490910714285,40.0,0.909091,7.538512628456932,56,0.0739795375,1,high,1068,863,3
83929,10826,7.666666000000001,10.0,3.33333,3.0631229928192205,10,0.09999996,1,high,1069,61,3
83929,3407,10.8305552,60.0,1.11111,9.570836965343451,50,0.071578916,1,high,1069,548,3
83929,7407,8.283333,20.0,2.0,6.751337587635752,10,0.075,1,high,1069,987,3
8410,10594,8.397436153846154,20.0,2.5,4.415638378119934,13,0.10769225384615384,1,high,1070,39,3
8410,2191,10.227777666666666,40.0,1.66667,8.519808332601547,30,0.09523809333333334,1,high,1070,331,3
84108,2356,8.256068529411763,30.0,1.11111,6.445988005239517,34,0.06965944117647059,1,high,1071,360,3
84108,2623,6.5632386419753095,20.0,1.17647,4.56867774253004,81,0.037785241975308644,1,high,1071,413,3
84108,32937,6.31235172,100.0,0.120482,7.767175406484087,700,0.008773672514285714,1,high,1071,525,3
84108,5553,7.474287316666667,110.0,0.30303,8.724728495060038,360,0.017513793333333333,1,high,1071,776,3
84108,6845,7.237177468181819,30.0,0.526316,5.636499770172019,220,0.026818170454545456,1,high,1071,907,3
84108,7824,8.319047428571428,20.0,2.0,4.274940932425331,35,0.11948047428571429,1,high,1071,1020,3
847083,10689,5.097134376146789,40.0,0.277778,6.168905010465669,109,0.0166462,1,high,1072,44,3
84857,105694,11.956074183246074,150.0,0.238095,13.682548048249053,382,0.028901561518324608,1,high,1073,35,3
84857,1307404,6.543380507692308,20.0,0.769231,3.7775314996801033,65,0.05527062307692308,1,high,1073,149,3
84857,237159,7.618441586956521,30.0,0.526316,5.395642956297649,184,0.033514484239130435,1,high,1073,367,3
84857,6876,8.994151929824561,30.0,2.0,5.521716940443448,57,0.11961718421052632,1,high,1073,912,3
